Tweet,Label
 lbcbrasil o estopim foi a mana falar do covid e dos laboratorios chineses. o resto foi o menor! tudo poderia ter acabado se ela se desculpasse apenas e explicasse o mal entendido! mas ficou calada e as coisas sairam do controle. uma pena de fato.,0.0
 multimidia china doara mais us milhoes em apoio a luta da oms contra covid- ,0.0
china nao regista qualquer morte por covid- pelo nono dia consecutivo ,0.0
 sarawinter devem estar muito preocupados com a forma de combater a propagacao do virus chines covid- !!! ,1.0
"a pandemia de covid- ja ultrapassou os , milhoes de infetados e matou quase mil pessoas em todo o mundo desde que surgiu em dezembro na china, segundo um balanco da afp as h . covid infetados pandemia ",0.0
e fake que video mostre fbi apreendendo caixas de mascaras importadas da china infectadas pelo novo coronavirus ,0.0
informacao irrefutavel sobre o virus chines covid- povo aterrorizado fica dificil atentar para esse detalhe... ,1.0
renomado microbiologista russo afirma cientistas chineses fizeram coisas loucas com o coronavirus nos seus laboratorios. ,0.0
 a china enviou milhao de ventiladores para o canada e eles nao foram bons. e o que acontece quando um pais nao faz o que precisa para sobreviver. quando vamos aprender? coronavirus covid coronavillains debbieaaldrich ,0.0
"a maior potencia capitalista mundial e liderada por um genio que propoe injeccoes de desinfectante como solucao para o covid- . felizmente para o capitalismo, por ca portugal, europa... temos idiotas de sobra para acreditar na sua proxima acusacao contra a china.",0.0
"paris, abr lusa - a pandemia de covid- ja ultrapassou os , milhoes de infetados e matou quase mil pessoas em todo o mundo desde que surgiu em dezembro na china, segundo um balanco da afp as .",0.0
nikki haley lanca peticao para que congresso dos eua investigue o papel da china no encobrimento da verdade sobre o coronavirus ,0.0
"a inteligencia artificial ia pode diagnosticar a covid- a partir de varreduras por tomografia computadorizada, afirmam os investigadores na china. acesse nosso site e leia esse novo artigo na integra! ",0.0
"la se vai outra esperanca para o novo coronavirus, o antiviral remdesivir. testes clinicos chineses vazados indicam que a droga e um fracasso contra a covid- gt gt gt ",0.0
china declara fim do pico do surto de coronavirus... coronavirusnobrasil covid coronalockdown sera mesmo? ,0.0
eu no meio da galera que acha que o coronavirus e invencao da china forabolsonaro ,0.0
paulo duarte at portocanalpt comparado com crises anteriores o governo chines tem sido mais aberto do que nunca cicp news pandemic corona covid china crisis usa europe universityofminho eeg expert universidadedominho portocanal,0.0
tava viciadinho em comprar da china no aliexpress.. mas minhas duas ultimas compras estao paradas devido a covid entao parei de comprar.. ainda bem q as compras foram de a dolares.. e ainda bem q comprei com o dolar mais barato q hoje,0.0
"na contramao, analista diz que coronavirus vai aumentar demanda chinesa por carne - abrafrigo agroagility asia carnes china churrasco comercio coronavirus covid exportacoes gastronomia noticias parceiros ",0.0
"mesmo se o covid- aprendesse a falar e dizer que nao foi criado em laboratorio, mesmo assim as pessoas iriam continuar dizendo que foi criado pela china. a oms continua afirmando que o virus tem origem zoonotica. os reais motivos . ascencao da china comunista . racismo ",0.0
"e o pais chega a marca de . mil obitos por covid- . este e o estrago que faz o virus que surgiu na china virou tendencia em milao, chegou com tudo em nova york e ganhou o mundo. ja no brasil, apesar da pilha de mortos, o coronavirus ainda e encarado como se nao existisse.",0.0
" jikooksexygirl de uma amiga bolsominon da minha mae, ela fala cada coisa que da do, e eu senti agonia por ouvir ela falando que apoia a volta total da normalidade, alem de chamar o covid de virus chines",1.0
gente os bolsominion nao se decide ne se as mascaras q o governo distribui tao contaminada com covid ou se o covid nao existe e invencao da china,0.0
e aqui que tem um morcegomedo de sair na cozinha e me bater com ele e pegar coronavirus.,0.0
"vim compartilhar com vcs um pouco da experiencia de ser filha de uma crianca de anos. meu pai me bloqueou no whats, ja faz dois dias, porque eu nao acho que o coronavirus e um golpe da china, ou que esta esta manipulando todos os jornais brasileiros. boa noite.",0.0
acusacao de que china contaminou mascaras com coronavirus foi inventada por autor de audio via comprova ,0.0
chineses anunciam vacina contra coronavirus com sucesso em cobaias leia mais ,0.0
" rednationbr tem um audio rolando forte por ai, pras pessoas nao aceitarem as mascaras doadas pelas prefeituras pois elas vieram da china ja com coronavirus",0.0
" sandro flarj bomsensu gugachacra lembra da gripe suina causada pelo h n que dizem que mata mto mais que o coronavirus? veio do mexico. nao defendendo a china, pois tenho minhas desconfiancas quanto ao assunto tbm.",0.0
a banda brasileira que luta contra a covid- na china ,0.0
exame vacina em teste protege macacos de coronavirus na china. via googlenews,0.0
galera ta achando que essas mascaras doadas pela china sao tipo cavalo de troia. coronavirus,0.0
"eleitor do bozo expectativa -combate a corrupcao -dolar a r , -fim do desemprego -diplomacia sem comunismo -valorizar a familia realidade -queiroz sumido e moro demitido -dolar a r , -desemprego recorde - pires na mao pra china -desprezo pelas mortes por covid- ",0.0
combatendo a fake news de que as mascaras da china sao contaminadas com o covid e os illuminati que tao mandando elas ,0.0
 bolsonarotraidor so merda esses meses covid china mandetta moro quem mais,0.0
"os maiores guerreiros agora na quarentena sao os que convivem com familiares bolsonaristas, eu nunca ouvi tanto as palavras globo, china, pt, coronavirus, comunistas e etc",0.0
mundo news memorymundo china tem nono dia consecutivo sem mortes decorrentes do covid- . ,0.0
" com tablynumb acredite li hoje de uma professora de historia so para deixar claro que e uma pessoa com acesso a educacao que o covid e uma dominacao da china, usa, russia e alemanha .",0.0
" hreis discordo, bounty torna coco em fezes de morcego com covid",0.0
" zehdeabreu moro e uma mutacao do covid, que foi criado pelos chineses pra derrubar o presidente! dira o gado indo para o matadouro!",0.0
e fake que video mostre fbi apreendendo caixas de mascaras importadas da china infectadas pelo novo coronavirus ,0.0
 estadao infelizmente esse virus chines mata. e previsto muitas mortes.....ou o povo se cuida mesmo ...ou mais mortes ocorrerao.os hospitais de campanha continuam aguardando pacientes. muita gente morrendo em casa por medo de ir aos hospitais e morre e e contabilizado como morte por covid,1.0
" sergiolavos ainda se sabia muito pouco? sabiam tao pouco que ate nesta data os chineses ja estavam a comecar a construir um hospital gigantesco so para os doentes covid... mas claro que ninguem desconfiou, nem a oms...",0.0
nikki haley lanca peticao para que congresso dos eua investigue o papel da china no encobrimento da verdade sobre o coronavirus ,0.0
covid- juiz que usou expressao virus chines diz que nao quis discriminar comunidade - ,1.0
vacina em teste protege macacos de coronavirus na china ,0.0
faculdade nos eua recebe da china testes para coronavirus contaminados ,0.0
"eu vou falar a verdade, queria que todo mundo que acredita de verdade que a covid- e um gripezinha ou invencao da china comunista se contaminasse e morresse. se voces nao conseguem aquietar a porra do cu dentro de casa pra nao matar as pessoas voces que deveriam morrer.",0.0
o uso de mascara de protecao vai sendo massificado como item fundamental na preservacao da saude da populacao contra o coronavirus. o rio grande do norte tem capacidade de producao para exportar pra china. ,0.0
" gilmarmendes vc alem de soltar criminosos e desonestos, seja democratico, vc me parece mais um torcedor do virus chines covid- e do caos, ajude o brasil ao inves de tocar o terror, deus ta vendo a tua desonestidade... caiforamaia ",0.0
"tive um sonho doidao mane, sonhei que a cura do coronavirus vai ser uma vacina feito do sangue do morcego",0.0
coronavirus campinas recebe doacao de mil mascaras de protecao da china campinas e regiao permanecemos juntos atraves de tempestades e tensoes. ,0.0
china cria arm bi logica contra a humanidade - coronavirus via youtube,0.0
 coronavirus china afirma que poderia ter unha vacina de urxencia en setembro ,0.0
"sinceramente estou chegando a uma conclusao politica, pois sao muitas opinioes e contrariedade machuca o ser humano , sinto mesmo e pelo brasil , esse virus chines covid veio para pensar seriamente no nosso dia dia. brasil sp brasileiro politica",1.0
o mexico pagou pelo muro. a china vai pagar pelo covid. o burundi pagara os tremocos. mexiico payed for the wall. china will pay for covid. botswana will pay for the peanuts. ,0.0
" maduropoiares siberianwyvern rugir golpada? hipocrisia pura e dura, ou sera q alguma vez quis saber a quem foi pago meur c pretexto de abrir as portas da china ? por isso temos aqui o covid- ... sabe se foi comunicada essa transaccao a cmvm? m tweet de out ",0.0
lista atualizada de comunistas doria danilo gentilli mandetta dolar globo william bourner covid- morcego sergio moro,0.0
cientistas chineses dizem ter desenvolvido vacinas contra coronavirus em testes com animais saude coronavirus covid forabolsonaro fiqueemcasa ,0.0
teste de vacina em animais contra a covid- da resultado na china ,0.0
"coronavirus ja se transformou em cepas, dizem cientistas chineses via tilt uol uol",0.0
"covid- . em harbin, na china, vivem milhoes de pessoas e o pais teme que possa ser a origem de um novo surto existem, de momento, casos ativos de covid- na china, segundo a comissao nacional de saude do pais. mas, na terca-feira, registou-se ... ",0.0
"o coronavirus alterou a dinamica da economia e das relacoes sociais. em meio ao panico mundial, fabricas paradas da china ao brasil, fronteiras e aeroportos fechados e recomendacoes de quarentena, a sociedade precisa buscar formas... ",0.0
como esta a vida noturna na china apos o auge da pandemia do coronavirus via we go out,0.0
"remdesivir falhou contra o novo coronavirus em experimento feito na china, segundo documento nao revisado e divulgado acidentalmente pela oms ",0.0
"quem foi pego de surpresa pelo covid- foi a china, primeiro pais a enfrentar o virus. o brasil teve o primeiro caso, isolado, mais de meses apos a bomba explodir la e em boa parte da europa. tivemos tempo de sobra para tracar uma estrategia para prevencao e combate ",0.0
"comparacao entre coronavirus e o monstro de ozymandias em watchmen nao e completa pois o monstro e alienigena . aqui, ainda botam o virus na conta da china, fomentando a divisao planetaria. se o virus fosse alien, voce se juntaria aos comunistas para combate-lo? ",0.0
"o covid- foi um virus plantado por chineses, mas eles ja foram presos pelo fbi ",0.0
cientistas chineses relataram ter conseguido proteger um grupo de macacos ratos e camundongos da infeccao pelo novo coronavirus em um experimento de vacina. china coronavirus covid eua imunizante modelosanimais pandemia resultados testes vac ,0.0
leia no a entrevista nao coloquem a culpa no morcego saude e crise capitalista . nc coronavirus saude americalatina imperialismo entrevista ,0.0
" ah pq o meu ministro da educacao e atacado todo dia! claro amore, ele cagou o enem, foi racista e criou uma crise diplomatica com a china e ainda ta defendendo a reabertura das escolas com o numero de infectados mortos pelo covid so aumentado a cada dia!",0.0
"os usa suspenderam seu financiamento da oms na semana passada, acusando-a de ser complacente demais com a china. eua trump trumpgenocide trumpisaloser trumpmadness donaldtrump donaldjtrump donaldtrumpjr coronavirus covid covid pandemia",0.0
china tenta conter um novo foco de infeccao por coronavirus e proibe o acesso a cidade de harbin milhoes de habitantes ,0.0
todo mundo fala q a culpa e dos chineses q o voto do povo q decide quem vai mandar aqui no brasil apois sinto muitokkkk a elite q escolhe quem eles querem no poder o coronavirus foi uma doenca criada para afetar boa parte da populacao pobre entao ne...,0.0
"o moro e comunista, treinado pelos chineses. ele trouxe o coronavirus para o brasil pra derrubar o bolsonaro e virar presidente. o mito nao deixou! aqui e brasil!!!! ajudando o gado com as fakes news!",0.0
" teichnelson ministro, seria importante o senhor nos acalmar sobre as noticias de que muitos materiais vindos da china estariam vindo contaminados por covid-- , como nos eua. tambem a respeito dos numeros inflados por mortes por outras doencas, ainda mais nos meses caracteristicos que virao.",0.0
" pedrinhoramox na china, o epicentro do virus ficou apenas em wuhan, como eles ja tinha um sistema de prevencao de doencas infecciosas heranca da sars eles descobriram cedo o covid e decretaram lockdown obrigatorio da populacao ao mesmo tempo que iam testando ativamente as pessoas.",0.0
recebi uma fakenews de uma pessoa q gosto mto fzr oq . um video de um homem dizendo q esta chegando um container da china com milhares de mascaras contaminadas c covid. pras pessoas n aceitaram doacoes. absurdo!,0.0
nikki haley lanca peticao para que congresso dos eua investigue o papel da china no encobrimento da verdade sobre o coronavirus. fechadoscombolsonaro maiatraidornacional ,0.0
coronavirus vacina em teste protege macacos na china via midiamaxnews,0.0
china descobre dois medicamentos eficazes contra o novo coronavirus ,0.0
moro pedira demissao dizem alguns. mas o covid- nao. seguimos na luta contra o virus chines que parou o mundo. o juiz que virou ministro tem o direito de seguir o caminho que bem quiser.,1.0
covid- juiz que usou expressao amp,0.0
" marcastro barbiomarcus l n tu acha que o cara tava sendo leal ate agora so pra esperar um momento de crise? que ele largou anos de carreira pra fazer esse xadrez d, esperar a china lancar o covid pra queimar o bolsonaro na crise",0.0
"se nos eua acusam a china de ter mentido e escondido questoes relacionadas com o novo coronavirus o que dizer de donald trump? de mentiras, encobrimentos, demissao de cientistas criticos das suas mentiras a falsas e perigosas curas milagrosas. lock him up! ",0.0
"a oms perdeu sua credibilidade por nao alertar o mundo sobre uma possivel emergencia sanitaria causada pela propagacao do virus do pcc partido comunista chines , comumente conhecido como novo coronavirus na china. ",0.0
kkkkkkkkk achei q a terceira guerra mundial ia ser pq iam descobrir q a china soltou o coronavirus de proposito mas pelo jeito vai ser por causa do bbb,0.0
" nagire claretalex xumbada g mathfreireb rodrigomaia engracado usa figura mais nao sabe debater, lhe pergunto na china deixou de morrer gente por causa do covid ? voce tem que ter nocao que esse virus nao vai depois do dia de maio, entao se persistir nessa quarentena, infelizmente muitos vao passar morrer de fome..",0.0
 asia china oms a china decidiu doar milhoes de dolares para a organizacao mundial da saude oms em apoio aos esforcos globais de combate ao covid- e a construcao de sistemas de saude publica nos paises em desenvolvimento. ,0.0
vacina em teste protege macacos de coronavirus na china via sua cidade em revista,0.0
pesquisa na china identifica medicamentos contra a covid- ,0.0
"coronavirus nasceu na china, cresceu na italia, estudou nos e.u.a e se tornou homem de negocios no brasil. ",0.0
 jl edicao estao falando que as mascaras que esta chegando da china ja ta tudo contaminadas com o covid vcs da imprensa pode verificar essa informacao,0.0
"bem que os chineses podiam criar um virus que aumentassem o biruleibe dos homens e tambem os deixassem bonitos, em vez disso criaram virus de deixar as pessoas doentes pqp ta loko coronavirus euquelute ",0.0
pele do rosto de medicos chineses fica escura durante tratamento contra o coronavirus - istoe independente ,0.0
" tvi eficaz para pacientes leves com infeccao por coronavirus medicina japonesa,avigan o japao fornece gratuitamente para paises depois disso,ha solicitacoes de paises,como a alemanha o japao e muito gentil uma grande diferenca da china,que vende mascaras a um preco alto",0.0
coronavirus a china inunda a europa com equipamentos medicos defeituosos ,0.0
" gugachacra povo do brasileiro tem esquerdista nao disse que apoiou governo do maduro, voce nao fala nada, mas bolsonaro e diferente devido crise de coronavirus. voce quero reclamar para china?",0.0
impressionante bomdiabrasil da rede globo garimpando noticias negativas sobre coronavirus em cuba venezuela ou china essa bosta ja estava fechada,0.0
 vaga de covid numa cidade da china e o pessoal a pensar que o final do estado de emergencia significa noite no kasa.,0.0
uma pesquisa realizada na china constatou que pacientes com coronavirus que apresentam diarreia tem maior probabilidade de seus quadros se agravarem quando comparados com aqueles que nao apresentam o sintoma. saiba mais ,0.0
"vacina em teste para coronavirus tem bom resultado em macacos, dizem cientistas chineses estadao ",0.0
pele de medicos chineses infetados por covid- muda de cor e intriga autoridades de saude - mundo - correio da manha ,0.0
"numeros atualizados no fim do dia ontem pelo ministerio da saude divulgou o numero de pessoas curadas do virus chines, a covid- , no brasil. ",1.0
china doara us milhoes a mais a oms para combater coronavirus que fez tanto mal ao mundo agora tenta reconhecer o erro tratando de desfaze-lo china pandemia oms,0.0
um estudo divulgado pelo financial times apontou que o remdesivir nao e eficaz contra a covid- . os testes clinicos foram feitos na china ,0.0
"a estrategia do gado agora e afirmar, via audio do wpp, que as mascaras da china virao infectadas e que o uso delas aumentara a transmissao. parece estupido, mas eles ja encontraram um alibi para justificar um possivel aumento do numero de casos da covid nos proximos dias.",0.0
" govbr so mentira neste tweet, dizer que este desgoverno trabalha, ja e mentira, china o coronavirus, mentiraa muito maior, so o que tem feito e cavar covas. forabolsonaro impeachmentbolsonaro covid ",0.0
" marciaaol fernand dramonicagiusti celsofranco - golpe de estado do virus chines , ele faz referencia a corrupcao e banditismo de varios governadores, q se aproveitam da pandemia do covid- , p superfaturar, roubar , boa parte dos milhoes q o gov. federal destina p fins de uso na s. publica. ex. mascaras a reais cada. ",0.0
 brasil pol tica china saude coreiadonorte esses medicos que a ditadura do comunista fecal xi enviaram para a coreia do norte para ver a saude do monstro merecem serem infectados e morrerem tudo de coronavirus.,0.0
"bolsonaro erra? jamais! e culpa da globo, da covid, da esquerda, do comunismo entrando no pais, da elite oculta lgbt, do mec, da oms, da china querendo engolir o mundo, de voldemort, da tpm e sei la mais o que inventam",0.0
 am fluorescent covid ja fez tu aprender china? ,0.0
china casos . mortes . curados . !!mortalidade . testes feitos indisponivel,0.0
 china acusada de mentir advierte que la lucha contra el coronavirus continua ,0.0
" portalrubem nao eh coronavirus eh virus chines, direto d china, dos laboratorios d wuham para sua casa, cortesia do presidente chines agradeca a china",1.0
china pode ter vacina para covid- ate setembro ,0.0
"a imprensa brasileira hoje acordou em um sabado sem pandemia. nao se ouviu uma palavra sobre covid, numeros de mortes superfaturados, imagens de covas abertas... parece que acabou-se o virus chines.",1.0
"meu deus, sorte que aqui nao teve nenhum caso de covid, os agentes de saude aqui estao preparados.. acabei de ouvir la na china a epidemia parou mais rapido pq estao acostumados a usar mascara . e verdade, nao foi por causa da supressao e da disciplina nao..",0.0
"covid- . china alivia restricoes para facilitar a exportacao de testes e mascaras a china vai aliviar as restricoes para poder exportar material como testes, cuja fiabilidade foi posta em causa por varios paises. produtos vao deixar de ter... observador ",0.0
chineses criam covid- pro mundo e matam ditador coreano. vamos botar as barbas de molho. site tmz afirma que kim jong-un esta morto via otempo,0.0
"coronavirus ja se transformou em cepas, dizem cientistas chineses tilt uol uol ",0.0
china amplia as restricoes em seus novos focos de infeccao por coronavirus via elpais brasil,0.0
china amplia as restricoes em seus novos focos de infeccao por coronavirus ,0.0
" diogomoraes uolnoticias eles tinham a obrigacao de assumir sim que era transmissivel pelas caracteristicas do virus. china chamava de sars desde novembro, e a sars era um coronavirus contagioso... a oms tem sangue e muito sangue nas maos...",0.0
covid- china sem registar mortos pelo decimo dia consecutivo - ,0.0
o coronavirus foi criado pela china comunista pra obrigar as pessoas a ficarem em casa vendo tv e nao terem a dsclp de dzr que nao sabiam o q ta acontecendo no brasil,0.0
ja podemos voltar a normalidade amanha? acabou a covid? hj nao se noticiou nada mais sobre o virus chines!!!,1.0
" thammily ah ta mlc ne kkkkk, tu e ele que salvou fiih, um falando ameacando o china kkkk e tu falando coronavirus kkkkk",0.0
 jeanmatheuz falaram que pesquisadores chineses tao usando o caldo em conserva no tratamento pra covid- ,0.0
covid- . china alivia restricoes para facilitar a exportacao de testes e mascaras ,0.0
 enn jair bolsonaro se pronuncia sergio moro demissao e repercussao covid- eua acusa china ,0.0
custa acreditar que e questao de tempo para o brasil superar a china no numero de obitos embora eu nao acredite que esses sejam os numeros reais da china covid ,0.0
missouri abre processo contra a china coronavirus e o laboratorio de wuhan ,0.0
china vende testes de coronavirus e mascaras com defeitos reproducao via portalr ,0.0
"todo mundo erra, mas dizer que os casos de covid- vao aumentar quando as mascaras chegarem da china ja e demais",0.0
" robertogoulart jliodas luizassuncaobh alexandrekalil doencas provenientes de hipertensao ocupam mais leitos no brasil do que covid , fera. nosso sistema de saude esta em constante colapso, porem, eu nao estou minimizando o virus chines, estou questionando a recente preocupacao dos politicos com a saude.",1.0
coronavirus. china sem o registo de novas mortes pelo decimo dia consecutivo ,0.0
"china olha pro mundo e diz nos ja nos livramos do coronavirus, agora voces que lutem! ",0.0
 graphic junior andrefernm percebe que votou no bolsonaro quando chama o coronavirus de virus chines...kkkk. quer enganar quem?,0.0
" filomenarenata gabimartinsof vou ate pra china kkk , ai china nao ne me falaram q tem um tal de coronavirus e q comecou la",0.0
"alem de mais uma morte aqui no meu bairro de uma menina de anos, to recebendo relatos de possivel reinfeccao do virus no rj. vale lembrar que na asia houveram casos, tanto no japao quanto na china, de sintomas que voltaram e pessoas que voltaram a testar positivo pra covid- .",0.0
" lucasdasilvafi rensiilva renovamidia o nome de virus e covid e nao virus chines, estamos falando de afeccoes cardiacas como efeitos adversos nao de uma simples cefaleia ou dor de cabeca , bastante esdruxula sua comparacao.",0.0
"continuo intrigado , pandetta , moro, covid, ..., nao vejo ninguem falar da china , da origem do virus e, principalmente , o quanto as empresas chinesas estao avancando e se arraigando pelo mundo fora ... tudo em sepucral silencio !!! ",0.0
" brmauxc sf moro chega! e china, covid, mandetta e, agora, moro solicitando coletiva para pedir demissao! precisamos de paz. chega desses vaidosos!",0.0
eu lembro q meses atras tava so eu e uns outros aki no twitter falando de coronavirus na china videos desencontrados parecia tudo tao distante..,0.0
" endricklima imfelipesouza cloroquina e a hidroxicloroquina sao dois itens fundamentais no coquetel que a china que ja controlou o covid- , esta usando, mas voce quer acreditar que tudo e apenas coincidencia... ",0.0
"e o brasil quebrado na economia, na politica, e a coreia do norte soltando foguete mesmo com o gordinho morrendo ? , russia, china sobrevoando territorio japones, e o japao com a economia parada... caracas, esse covid- veio com tudo.",0.0
china casos . mortes . curados . !!mortalidade . testes feitos indisponivel,0.0
china pressionou ue para amenizar criticas em relatorio sobre desinformacao e novo coronavirus ,0.0
"como ernesto araujo, ricardo salles e abraham weintraub este o pior de todos os ministros, que causou conflito diplomatico com a china que fez perder nossas exportacoes de soja podendo falir muitos fazendeiros, que fez chacota de um medico que perdeu a sogra pelo coronavirus,",0.0
"brasil no acumulado do ano,o coronavirus,que surgiu na china,interrompeu uma trajetoria de retomada,abril pode ser pior,e,ate ai,tudo bem,sem nenhuma novidade ate ai,a queda da producao de onibus esta cada vez sem solucao por conta do novo coronavirus no brasil,o que segundo a",0.0
china alivia restricoes em exportacoes de alguns equipamentos de coronavirus ,0.0
"infelizmente, a china ainda nao conseguiu se livrar do coronavirus ",0.0
e as muralhas da china re-abertas apos meses fechadas por conta do coronavirus ,0.0
"autoridades da china coibia divulgacao sobre origem do covid , despertando duvidas. mas pesquisa com gene completo desse coronavirus, demonstrou incluso a sequencia d outro virus. foi uma surpresa para mim, pois era exatamente o hiv . e nega ser mutacao de paciente com aids.",0.0
"harbin, a cidade que agora enfrenta o maior surto de coronavirus na china ",0.0
acabou a preocupacao da imprensa com as vidas e covid- ou era tudo tentativa de desestabilizar o governo? ninguem toca mais no assunto virus chines fechadocombolsonaro,1.0
" laurinhabonoro fbi retirou todas as mascaras que vieram da china e testaram positivo para o covid , raca de viboras estao vendo gente nao usem mascara do governo meu deus se isso e verdade mesmo a china tem pagar caro por cada ser humano morto pelo esse virus maldito fechadocombolsonaro",0.0
"me assusta a velocidade que o covid- saiu da china e se espalhou pelo mundo, e a velocidade de entrega da minha compra do aliexpress que ainda nao chegou",0.0
covid- . china salva tap enquanto estado mantem impasse via expresso,0.0
"jornalista chines desaparecido em wuhan e visto apos dois meses china, asia, wuhan, sociedade, lizehua, jornalismo, noticias, covid , coronavirus, pandemia",0.0
lembra quando a gente achava que covid ia ser uma doenca de boa so pela china ai eu botei o apelido de corona em uma bixete mas felizmente ela foi sensata e no outro dia pediu pra mudar? pq eu nao lembro,0.0
china comeca a testar vacina contra coronavirus em humanos ,0.0
" leila argollo hgabrielarm estados unidos,china , russia e europa dominam o mundo tecnologico e ainda nao conseguiram entender o covid- . -",0.0
"queria ter esse tipo de problema, mas minha vo acha q as coisa da china vem contaminada com coronavirus ",0.0
" camacamhugo nara paz grasipl jairbolsonaro montagnier ressalta que nao considera a possibilidade do virus ter sido criado pela china como uma arma biologica. ele acredita que os pesquisadores estavam procurando por uma vacina contra o hiv usando o coronavirus, e por alguma falha, ele teria vazado do laboratorio",0.0
epa antes de dizerem que o covid e um virus inventado pela china procurem informar-se sobre o virus em si e a sua constituicao,0.0
pessoas ja curadas do coronavirus em alguns paises .. alemanha . eua . espanha . china . ira . italia . franca . brasil . turquia . suica . .. fonte minsaude fonte ,0.0
mesmo com tanta informacao sobre o covid e a familia do corona eu ainda tenho q ver gente falando q a china espalhou de proposito,0.0
china nao apresenta novas mortes por covid- pelo o dia consecutivo via uolnoticias uol,0.0
saibam q no mundo das corridas d caes existe uma crueldade infinita contra estes animais desde a geracao d novos corredores atraves d estupros sistematicos das matrizes ate a drogadicao p aumentar o rendimento dos atletas e o descarte final p abatedouros chineses covid ,0.0
china nao apresenta novas mortes por covid- pelo o dia consecutivo ,0.0
nome corona sobrenome virus apelido covid idade nacionalidade china status de relacionamento pegando todo mundo,0.0
"infografia, covid- . quatro graficos que nos comparam com o mundo dias depois do virus se tornar internacional o japao reportou um caso de covid- , o primeiro fora da china, a de janeiro deste ano. o virus espalhou-se por todo o mundo e ... ",0.0
"no brasil, as diferencas encontradas e maior do que as do virus original de wuhan, na china. de acordo com uma pesquisa feita na fiocruz fundacao oswaldo cruz amazonia, em manaus, revelou que o coronavirus ja tem mutacoes em relacao ao que foi sequenciado em sao paulo.",0.0
covid- . china salva tap enquanto estado mantem impasse ,0.0
covid- influencia da china em africa aumenta em tempos de crise internacional dw,0.0
"o globo pompeo sugere que china sabia em novembro de casos de coronavirus, mas os escondeu. via googlenews",0.0
a larxene deve ter visto a noticia da sopa de morcego desde que o coronavirus chegou a portugal que nao a vejo i miss my bat,0.0
pele do rosto de medicos chineses fica escura durante tratamento contra o coronavirus - istoe independente ,0.0
china nao apresenta novas mortes por covid- pelo o dia consecutivo clique ,0.0
" salimmattarbr a china vai pegar... com a crise do covid- , a china esta indo as compras no mundo! todo mundo se fodendo, menos eles...",0.0
"atencao defensores da quarentena. a universidade de hong kong estudando cidades da china, afetadas pela covid- , concluiu que a imensa maioria dos surtos de contagio de ou mais casos aconteceram dentro de casa e nao na rua ou em ambientes abertos.",0.0
china destruiu registros e amostras de pesquisas coronavirus . facebook volta atras via institutopco,0.0
" lukedreemurr pooo ai sim, no faze covid e manda pra china de troco",0.0
china pode ter vacina para covid- ate setembro ,0.0
" grumpyjhon uma hora, todo mundo vai precisar sair, como ta acontecendo com a china que ainda esta controlando muito bem uma segunda onda do virus . o covid- vai entrar pra lista de srags, tal qual h n e h n . mas ate la, paciencia. mas vai, de fato, virar uma doenca comum em alguns anos",0.0
 arthur ptrezza folha nao. comecou com eles dizendo que devemos parar de comercializar com a china porque e comunista e quer dominar mundo usando o covid- . mostrei essa foto pra eles e eles falaram que o agronegocio tem que ser nacionalista e que a china precisa mais da gente do que nos dela ,0.0
"atencao defensores da quarentena. a universidade de hong kong estudando cidades da china, afetadas pela covid- , concluiu que a imensa maioria dos surtos de contagio de ou mais casos aconteceram dentro de casa e nao na rua ou em ambientes abertos. quarentena inutil! - ",0.0
canada milhao de respiradores adquiridos da china improprios para a luta contra o coronavirus um negocio da china ,0.0
china comeca a testar vacina da covid- em humanos,0.0
" jornaldacidadeo tem pressa. nao tem dinheiro, nao tem eleicao, nao tem de onde roubar. gastaram tudo com covid e a china nao vai dar dinheiro. olha por que moro caiu. ",0.0
 rosa riscala ja passamos a china? noticiario esqueceu o covid por um tempo ...,0.0
casando o verbo - o panico na china mal comecou. coronavirus ,0.0
"neste momento de certeza e de incerteza, na luta conta o covid- no mundo da minha opiniao a china e a maior potencia do mundo porque consegui controlar o covid- de um forma rapida do que os estados unidos de america que arma do melhor pais do.",0.0
" gugachacra rapaz, sera que kim jong-un nao pegou covid? por que medicos chineses, ta certo que sao aliados, mas...",0.0
 pandemiafake o virus chines nao vinga . mais de . cidades no brasil sem caso de coronavirus!!! ,1.0
"fbi retirou todas as mascaras que vieram da china e testaram positivo para o covid , raca de viboras os chineses. estao vendo ! alerta ,nao usem mascara do governo . ",1.0
" minsaude gostaria de informacao sobre obrigatoriedade de mascara. por que importar mi da china e russia, suspeitos de contaminar o mundo de coronavirus? nao e um cavalo de troia?",0.0
 gop memo urges anti-china assault over coronavirus via politico,0.0
"se continuar nesse ritmo, em menos de uma semana ultrapassaremos a china em numero de mortos pelo coronavirus.",0.0
"vale ler the myth of china capitalism, de dexter roberts. detalha as reformas economicas adotadas pelo pcc e como esse sistema hibrido tem falhado. apesar da economia pulsante nas ult. decadas e antes da pandemia do coronavirus , desigualdade e outros problemas ameacam o modelo.",0.0
" sf moro a unica coisa embora nao defendo gabinete do odio e falar a verdade sobre covid criado laboratorio como arma da a guerra sem um disparo elevou mais ainda a china, potencia mundial seriamos nos brasil, pois somos ricos em tudo embora ate corrupcao brasilpotenciamundial",0.0
